Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.7714948566096607e-14  2.8672009395536234e-15
2  4.0  0.0  1.8148523557153022  0.00270959239318337
3  8.0  0.0  1.8148523557153102  0.002709592393185759
4  16.0  0.0  3.6504189145886676  0.00443933639836232
5  32.0  0.0  3.6504189145886734  0.004439336398363156
6  64.0  0.0  5.502962931203918  0.007343388661473873
7  128.0  0.0  5.502962931203924  0.007343388661474794
8  256.0  0.0  7.369672559038361  0.0059171406282040664
9  512.0  0.0  7.369672559038366  0.005917140628204674
10  1024.0  0.0  9.246887286936234  0.0066892761069581
11  2048.0  0.0  9.246887286936238  0.006689276106958456
Numero de qubits: 25 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.7042229000295468e-14  3.464443190601696e-15
2  4.0  0.0  1.8149536193324889  0.0022832996242353404
3  8.0  0.0  1.8149536193324942  0.0022832996242335914
4  16.0  0.0  3.6503847584442584  0.0032931581242229575
5  32.0  0.0  3.650384758444262  0.0032931581242225554
6  64.0  0.0  5.503439411817187  0.002515558253252915
7  128.0  0.0  5.50343941181719  0.002515558253253791
8  256.0  0.0  7.36896689749599  0.003955559185725973
9  512.0  0.0  7.368966897495994  0.003955559185725089
10  1024.0  0.0  9.247358752647235  0.003980881315786942
11  2048.0  0.0  9.247358752647242  0.00398088131578637
Numero de qubits: 26 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200495  3.785762839131904e-15
2  4.0  0.0  0.9064569982200545  6.5719201578268125e-15
3  8.0  0.0  2.730222516661054  0.00445166077749983
4  16.0  0.0  2.7302225166610614  0.004451660777500346
5  32.0  0.0  4.575057133872541  0.005889600606586251
6  64.0  0.0  4.575057133872544  0.005889600606587702
7  128.0  0.0  6.435671278665919  0.006007140602449751
8  256.0  0.0  6.435671278665922  0.006007140602448913
9  512.0  0.0  8.309385519872938  0.006163805459714147
10  1024.0  0.0  8.309385519872944  0.006163805459715369
11  2048.0  0.0  10.191365814250346  0.00766840399555266
Numero de qubits: 27 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200499  2.856532861421314e-15
2  4.0  0.0  0.906456998220054  8.446163492099098e-15
3  8.0  0.0  2.7313942489680754  0.004835208926845619
4  16.0  0.0  2.7313942489680816  0.004835208926845391
5  32.0  0.0  4.5745292147417285  0.006676186056512323
6  64.0  0.0  4.574529214741735  0.006676186056512348
7  128.0  0.0  6.434374072369195  0.007352362144024133
8  256.0  0.0  6.4343740723692004  0.007352362144023684
9  512.0  0.0  8.305439366236559  0.007444609065497313
10  1024.0  0.0  8.305439366236563  0.007444609065499163
11  2048.0  0.0  10.188901390510983  0.0074140582329694175
Numero de qubits: 28 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.733053738563881e-14  3.4826123097037673e-15
2  4.0  0.0  1.8152048459291208  0.0031380251947257295
3  8.0  0.0  1.8152048459291295  0.003138025194727556
4  16.0  0.0  3.650013802498581  0.0044874571523211195
5  32.0  0.0  3.650013802498588  0.004487457152321964
6  64.0  0.0  5.5026588004967945  0.004651013435560211
7  128.0  0.0  5.502658800496801  0.004651013435562392
8  256.0  0.0  7.369368312914733  0.005306594496810357
9  512.0  0.0  7.369368312914739  0.005306594496808534
10  1024.0  0.0  9.24664168204625  0.006613232298630253
11  2048.0  0.0  9.246641682046256  0.006613232298631355
Numero de qubits: 29 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.9508867408232984e-14  3.3930623362649254e-15
2  4.0  0.0  1.8150649155348901  0.002861608214157281
3  8.0  0.0  1.815064915534896  0.002861608214158648
4  16.0  0.0  3.6513971417247055  0.003980777603920477
5  32.0  0.0  3.651397141724714  0.003980777603920733
6  64.0  0.0  5.5030343684948  0.0046385308200455775
7  128.0  0.0  5.503034368494804  0.0046385308200444925
8  256.0  0.0  7.370241205360122  0.004780174143600039
9  512.0  0.0  7.370241205360128  0.004780174143601179
10  1024.0  0.0  9.245881341044687  0.006324944829648682
11  2048.0  0.0  9.24588134104469  0.006324944829647875
Numero de qubits: 30 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200525  3.263564740532669e-15
2  4.0  0.0  0.9064569982200565  7.173149157840139e-15
3  8.0  0.0  2.7304874970593453  0.005156511976713952
4  16.0  0.0  2.730487497059351  0.005156511976713347
5  32.0  0.0  4.574914947088482  0.005020505744953379
6  64.0  0.0  4.574914947088489  0.005020505744953577
7  128.0  0.0  6.433444431998161  0.004809922608728071
8  256.0  0.0  6.4334444319981685  0.004809922608729381
9  512.0  0.0  8.306242192332096  0.006448249925620656
10  1024.0  0.0  8.3062421923321  0.006448249925621894
11  2048.0  0.0  10.190017166611296  0.006475542772886588
Numero de qubits: 31 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.906456998220051  3.647467053591564e-15
2  4.0  0.0  0.9064569982200567  1.0237797478474336e-14
3  8.0  0.0  2.7299459407741784  0.003363554396596832
4  16.0  0.0  2.729945940774184  0.003363554396598369
5  32.0  0.0  4.574747465620201  0.004914313185664591
6  64.0  0.0  4.574747465620209  0.004914313185664182
7  128.0  0.0  6.4343748493145885  0.0049135971127181165
8  256.0  0.0  6.434374849314594  0.004913597112719143
9  512.0  0.0  8.307187860726781  0.004260371283309663
10  1024.0  0.0  8.307187860726788  0.004260371283308765
11  2048.0  0.0  10.18876615100332  0.00616588716856902
Numero de qubits: 32 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.136685478044566e-14  3.625820332440978e-15
2  4.0  0.0  1.8149002437164818  0.0022892183396831366
3  8.0  0.0  1.8149002437164916  0.002289218339683628
4  16.0  0.0  3.651365041471229  0.0034651134537255954
5  32.0  0.0  3.651365041471235  0.003465113453726905
6  64.0  0.0  5.504088800677669  0.005618144828567233
7  128.0  0.0  5.5040888006776765  0.005618144828566584
8  256.0  0.0  7.369892508853201  0.007295670490510904
9  512.0  0.0  7.369892508853205  0.007295670490510651
10  1024.0  0.0  9.246482184937094  0.007250788008856224
11  2048.0  0.0  9.246482184937099  0.007250788008856353
Numero de qubits: 33 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.1879403021056058e-14  3.40995685618916e-15
2  4.0  0.0  1.8155774604601291  0.003173881803574068
3  8.0  0.0  1.8155774604601356  0.0031738818035768517
4  16.0  0.0  3.6518217371394726  0.005049584645346573
5  32.0  0.0  3.6518217371394783  0.005049584645346745
6  64.0  0.0  5.502525821022347  0.005736749660657956
7  128.0  0.0  5.502525821022354  0.005736749660658282
8  256.0  0.0  7.370196147907182  0.00476452779832041
9  512.0  0.0  7.370196147907187  0.004764527798320164
10  1024.0  0.0  9.247165440992493  0.005869021452110492
11  2048.0  0.0  9.247165440992497  0.0058690214521112585
